x,y,conc
510440,163880,7.66825
510460,163880,7.67062
510480,163880,7.674673
510500,163880,7.685042
510520,163880,7.697774
510540,163880,7.77497
510560,163880,7.804527
510580,163880,7.780514
510600,163880,7.865579
510620,163880,7.724627
510640,163880,7.73896
510660,163880,7.699988
510680,163880,7.685536
510700,163880,7.682879
510720,163880,7.684815
510740,163880,7.691619
510760,163880,7.712895
510780,163880,7.804946
510800,163880,7.7539
510820,163880,7.727306
510840,163880,7.724945
510860,163880,7.73435
510880,163880,7.752305
510900,163880,7.768563
510920,163880,7.809324
510940,163880,8.103505
510960,163880,8.172621
510980,163880,7.871734
511000,163880,7.812614
511020,163880,7.773076
511040,163880,7.763308
511060,163880,7.796917
511080,163880,7.911138
511100,163880,7.762898
511120,163880,7.742796
511140,163880,7.737361
511160,163880,7.750239
511180,163880,7.851541
511200,163880,7.776237
511220,163880,7.77757
511240,163880,7.792371
511260,163880,7.771524
511280,163880,7.793117
511300,163880,7.807253
511320,163880,7.793345
511340,163880,7.906724
511360,163880,7.788553
511380,163880,7.825424
511400,163880,7.791107
511420,163880,7.865946
511440,163880,7.917423
511460,163880,7.782557
511480,163880,7.760856
511500,163880,7.825019
511520,163880,7.788956
511540,163880,7.73579
511560,163880,7.710245
511580,163880,7.698563
511600,163880,7.690875
511620,163880,7.685494
511640,163880,7.681239
511660,163880,7.678003
511680,163880,7.675227
511700,163880,7.672763
511720,163880,7.670719
511740,163880,7.669109
511760,163880,7.667763
511780,163880,7.6665
511800,163880,7.665156
511820,163880,7.663889
511840,163880,7.662745
511860,163880,7.66163
511880,163880,7.660561
511900,163880,7.659698
511920,163880,7.658819
511940,163880,7.658017
511960,163880,7.657498
511980,163880,7.657135
512000,163880,7.65659
512020,163880,7.656147
512040,163880,7.65584
512060,163880,7.655866
512080,163880,7.655978
512100,163880,7.656173
512120,163880,7.65638
512140,163880,7.656697
512160,163880,7.657069
512180,163880,7.657484
512200,163880,7.658134
512220,163880,7.658799
512240,163880,7.659595
512260,163880,7.660448
512280,163880,7.661332
512300,163880,7.662301
512320,163880,7.663395
512340,163880,7.664669
512360,163880,7.666033
512380,163880,7.667664
512400,163880,7.669735
512420,163880,7.672318
512440,163880,7.675685
512460,163880,7.679365
512480,163880,7.682755
512500,163880,7.686246
512520,163880,7.690804
512540,163880,7.696695
512560,163880,7.705045
512580,163880,7.718041
512600,163880,7.805321
512620,163880,7.852534
512640,163880,7.786321
512660,163880,7.749977
512680,163880,7.771964
512700,163880,7.8403
512720,163880,7.786623
512740,163880,7.774228
512760,163880,7.8795
512780,163880,7.823057
512800,163880,7.769151
512820,163880,7.795883
512840,163880,7.772179
512860,163880,7.790974
512880,163880,7.882319
512900,163880,7.777465
512920,163880,7.757204
512940,163880,7.755033
512960,163880,7.766064
512980,163880,7.890453
513000,163880,7.832495
513020,163880,7.75356
513040,163880,7.743291
513060,163880,7.738442
513080,163880,7.736138
513100,163880,7.735302
513120,163880,7.73613
513140,163880,7.738824
513160,163880,7.743869
513180,163880,7.754478
513200,163880,7.77656
513220,163880,7.878872
513240,163880,7.776239
513260,163880,7.763816
513280,163880,7.757967
513300,163880,7.756804
513320,163880,7.758221
513340,163880,7.762486
513360,163880,7.771275
513380,163880,7.788263
513400,163880,7.816112
513420,163880,7.905566
513440,163880,8.219275
513460,163880,7.848669
513480,163880,7.802012
513500,163880,7.7843
513520,163880,7.774063
513540,163880,7.768787
513560,163880,7.766557
513580,163880,7.765828
513600,163880,7.766155
513620,163880,7.767447
513640,163880,7.768103
513660,163880,7.769278
513680,163880,7.770998
513700,163880,7.773425
513720,163880,7.776799
513740,163880,7.781077
513760,163880,7.786742
513780,163880,7.79475
513800,163880,7.807148
513820,163880,7.847251
513840,163880,7.956145
513860,163880,7.870919
513880,163880,7.862587
513900,163880,7.879234
513920,163880,7.91548
513940,163880,7.98811
513960,163880,8.179923
513980,163880,11.45327
514000,163880,8.443705
514020,163880,8.162361
514040,163880,8.071035
514060,163880,8.006338
514080,163880,7.974268
514100,163880,7.936104
514120,163880,7.915709
514140,163880,7.902337
514160,163880,7.892303
514180,163880,7.884079
514200,163880,7.878949
514220,163880,7.877796
514240,163880,7.881773
514260,163880,7.89053
514280,163880,7.917985
514300,163880,8.03982
514320,163880,7.916326
514340,163880,7.885359
514360,163880,7.875585
514380,163880,7.877602
514400,163880,7.891296
514420,163880,7.945215
514440,163880,7.928437
514460,163880,8.015697
514480,163880,7.905748
514500,163880,7.914731
514520,163880,7.931068
514540,163880,7.909151
514560,163880,8.035627
514580,163880,7.973928
514600,163880,7.9036
514620,163880,7.853407
514640,163880,7.839939
514660,163880,7.834394
514680,163880,7.831799
514700,163880,7.831052
514720,163880,7.831695
514740,163880,7.833592
514760,163880,7.836885
514780,163880,7.841776
514800,163880,7.849182
514820,163880,7.863455
514840,163880,7.887755
514860,163880,8.019845
514880,163880,7.915026
514900,163880,7.887698
514920,163880,7.888489
514940,163880,7.909238
514960,163880,7.999321
514980,163880,7.929259
